STORM ID,LAT,LON,DIST2LAND,STORM SPEED,USA SSHS,DIR_SIN,DIR_COS,MONTH_SIN,MONTH_COS,HOUR_SIN,HOUR_COS,DOY_SIN,DOY_COS,ISO TIME
2025259N16124,19.8,118.9,237,14,-1,-0.906307787,0.422618262,-1.0,-1.84e-16,0.0,1.0,-0.973264374,-0.229687742,9/18/2025 0:00
2025259N16124,19.9,118.1,311,14,-1,-0.996194698,0.087155743,-1.0,-1.84e-16,0.707106781,0.707106781,-0.973264374,-0.229687742,9/18/2025 3:00
2025259N16124,19.9,117.4,348,10,-1,-1.0,-1.84e-16,-1.0,-1.84e-16,1.0,6.12e-17,-0.973264374,-0.229687742,9/18/2025 6:00
2025259N16124,19.9,117.0,336,6,-1,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.973264374,-0.229687742,9/18/2025 9:00
2025259N16124,20.1,116.8,308,8,0,-0.422618262,0.906307787,-1.0,-1.84e-16,1.22e-16,-1.0,-0.973264374,-0.229687742,9/18/2025 12:00
2025262N16133,16.1,131.8,807,10,0,-0.984807753,-0.173648178,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.973264374,-0.229687742,9/18/2025 21:00
2025262N16133,16.0,131.3,756,8,0,-0.996194698,-0.087155743,-1.0,-1.84e-16,0.0,1.0,-0.977063856,-0.21294652,9/19/2025 0:00
2025262N16133,16.0,131.0,730,6,0,-0.984807753,0.173648178,-1.0,-1.84e-16,0.707106781,0.707106781,-0.977063856,-0.21294652,9/19/2025 3:00
2025262N16133,16.1,130.7,710,6,0,-0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.977063856,-0.21294652,9/19/2025 6:00
2025262N16133,16.2,130.4,692,6,0,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.977063856,-0.21294652,9/19/2025 9:00
2025262N16133,16.3,130.1,668,3,0,-0.984807753,0.173648178,-1.0,-1.84e-16,1.22e-16,-1.0,-0.977063856,-0.21294652,9/19/2025 12:00
2025262N16133,16.3,130.0,658,1,0,-0.707106781,-0.707106781,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.977063856,-0.21294652,9/19/2025 15:00
2025262N16133,16.2,130.0,654,2,0,-0.965925826,-0.258819045,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.977063856,-0.21294652,9/19/2025 18:00
2025262N16133,16.2,129.8,634,4,0,-0.965925826,0.258819045,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.977063856,-0.21294652,9/19/2025 21:00
2025262N16133,16.3,129.6,619,5,1,-0.866025404,0.5,-1.0,-1.84e-16,0.0,1.0,-0.980575394,-0.196142541,9/20/2025 0:00
2025262N16133,16.5,129.4,610,6,1,-0.766044443,0.64278761,-1.0,-1.84e-16,0.707106781,0.707106781,-0.980575394,-0.196142541,9/20/2025 3:00
2025262N16133,16.7,129.1,593,6,1,-0.64278761,0.766044443,-1.0,-1.84e-16,1.0,6.12e-17,-0.980575394,-0.196142541,9/20/2025 6:00
2025262N16133,16.9,128.9,587,6,2,-0.64278761,0.766044443,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.980575394,-0.196142541,9/20/2025 9:00
2025262N16133,17.2,128.7,590,8,3,-0.707106781,0.707106781,-1.0,-1.84e-16,1.22e-16,-1.0,-0.980575394,-0.196142541,9/20/2025 12:00
2025262N16133,17.5,128.3,580,10,3,-0.766044443,0.64278761,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.980575394,-0.196142541,9/20/2025 15:00
2025262N16133,17.8,127.9,573,9,4,-0.939692621,0.342020143,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.980575394,-0.196142541,9/20/2025 18:00
2025262N16133,17.9,127.4,529,9,4,-0.996194698,0.087155743,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.980575394,-0.196142541,9/20/2025 21:00
2025262N16133,17.9,127.0,487,8,4,-0.965925826,0.258819045,-1.0,-1.84e-16,0.0,1.0,-0.983797952,-0.179280759,9/21/2025 0:00
2025262N16133,18.1,126.6,451,8,4,-0.866025404,0.5,-1.0,-1.84e-16,0.707106781,0.707106781,-0.983797952,-0.179280759,9/21/2025 3:00
2025262N16133,18.3,126.3,422,9,5,-0.766044443,0.64278761,-1.0,-1.84e-16,1.0,6.12e-17,-0.983797952,-0.179280759,9/21/2025 6:00
2025262N16133,18.6,125.9,380,10,5,-0.819152044,0.573576436,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.983797952,-0.179280759,9/21/2025 9:00
2025262N16133,18.9,125.4,331,11,5,-0.939692621,0.342020143,-1.0,-1.84e-16,1.22e-16,-1.0,-0.983797952,-0.179280759,9/21/2025 12:00
2025262N16133,19.0,124.8,271,12,5,-0.984807753,0.173648178,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.983797952,-0.179280759,9/21/2025 15:00
2025262N16133,19.1,124.1,205,12,5,-0.984807753,0.173648178,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.983797952,-0.179280759,9/21/2025 18:00
2025262N16133,19.2,123.5,154,12,5,-0.984807753,0.173648178,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.983797952,-0.179280759,9/21/2025 21:00
2025262N16133,19.3,122.9,118,11,5,-0.996194698,0.087155743,-1.0,-1.84e-16,0.0,1.0,-0.986730579,-0.162366141,9/22/2025 0:00
2025262N16133,19.3,122.3,100,11,5,-1.0,-1.84e-16,-1.0,-1.84e-16,0.707106781,0.707106781,-0.986730579,-0.162366141,9/22/2025 3:00
2025262N16133,19.3,121.7,94,11,5,-1.0,-1.84e-16,-1.0,-1.84e-16,1.0,6.12e-17,-0.986730579,-0.162366141,9/22/2025 6:00
2025262N16133,19.3,121.1,81,11,4,-0.996194698,0.087155743,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.986730579,-0.162366141,9/22/2025 9:00
2025262N16133,19.4,120.5,94,11,4,-0.996194698,0.087155743,-1.0,-1.84e-16,1.22e-16,-1.0,-0.986730579,-0.162366141,9/22/2025 12:00
2025262N16133,19.5,119.9,138,11,4,-0.984807753,0.173648178,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.986730579,-0.162366141,9/22/2025 15:00
2025262N16133,19.6,119.3,191,11,4,-0.965925826,0.258819045,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.986730579,-0.162366141,9/22/2025 18:00
2025262N16133,19.8,118.7,253,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.986730579,-0.162366141,9/22/2025 21:00
2025262N16133,20.0,118.2,309,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,0.0,1.0,-0.989372413,-0.145403674,9/23/2025 0:00
2025262N16133,20.2,117.6,322,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,0.707106781,-0.989372413,-0.145403674,9/23/2025 3:00
2025262N16133,20.4,117.1,286,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.989372413,-0.145403674,9/23/2025 6:00
2025262N16133,20.6,116.6,248,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.989372413,-0.145403674,9/23/2025 9:00
2025262N16133,20.8,116.0,213,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,1.22e-16,-1.0,-0.989372413,-0.145403674,9/23/2025 12:00
2025262N23163,23.6,161.9,2426,8,0,-0.965925826,0.258819045,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.973264374,-0.229687742,9/18/2025 21:00
2025262N23163,23.7,161.4,2379,10,0,-0.965925826,0.258819045,-1.0,-1.84e-16,0.0,1.0,-0.977063856,-0.21294652,9/19/2025 0:00
2025262N23163,23.9,160.9,2326,11,0,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,0.707106781,-0.977063856,-0.21294652,9/19/2025 3:00
2025262N23163,24.1,160.3,2265,12,0,-0.906307787,0.422618262,-1.0,-1.84e-16,1.0,6.12e-17,-0.977063856,-0.21294652,9/19/2025 6:00
2025262N23163,24.4,159.6,2189,13,0,-0.906307787,0.422618262,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.977063856,-0.21294652,9/19/2025 9:00
2025262N23163,24.7,159.0,2120,12,0,-0.906307787,0.422618262,-1.0,-1.84e-16,1.22e-16,-1.0,-0.977063856,-0.21294652,9/19/2025 12:00
2025262N23163,24.9,158.5,2067,10,0,-0.906307787,0.422618262,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.977063856,-0.21294652,9/19/2025 15:00
2025262N23163,25.1,158.0,2014,10,1,-0.939692621,0.342020143,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.977063856,-0.21294652,9/19/2025 18:00
2025262N23163,25.3,157.4,1954,11,1,-0.939692621,0.342020143,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.977063856,-0.21294652,9/19/2025 21:00
2025262N23163,25.5,156.9,1901,9,1,-0.906307787,0.422618262,-1.0,-1.84e-16,0.0,1.0,-0.980575394,-0.196142541,9/20/2025 0:00
2025262N23163,25.7,156.5,1856,8,1,-0.866025404,0.5,-1.0,-1.84e-16,0.707106781,0.707106781,-0.980575394,-0.196142541,9/20/2025 3:00
2025262N23163,25.9,156.1,1811,9,2,-0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.980575394,-0.196142541,9/20/2025 6:00
2025262N23163,26.0,155.6,1766,10,2,-0.965925826,0.258819045,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.980575394,-0.196142541,9/20/2025 9:00
2025262N23163,26.2,155.0,1707,12,2,-0.906307787,0.422618262,-1.0,-1.84e-16,1.22e-16,-1.0,-0.980575394,-0.196142541,9/20/2025 12:00
2025262N23163,26.5,154.4,1640,12,3,-0.866025404,0.5,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.980575394,-0.196142541,9/20/2025 15:00
2025262N23163,26.8,153.8,1573,12,4,-0.906307787,0.422618262,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.980575394,-0.196142541,9/20/2025 18:00
2025262N23163,27.0,153.2,1514,11,4,-0.939692621,0.342020143,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.980575394,-0.196142541,9/20/2025 21:00
2025262N23163,27.2,152.7,1463,10,4,-0.906307787,0.422618262,-1.0,-1.84e-16,0.0,1.0,-0.983797952,-0.179280759,9/21/2025 0:00
2025262N23163,27.4,152.2,1412,9,4,-0.866025404,0.5,-1.0,-1.84e-16,0.707106781,0.707106781,-0.983797952,-0.179280759,9/21/2025 3:00
2025262N23163,27.7,151.8,1360,9,4,-0.64278761,0.766044443,-1.0,-1.84e-16,1.0,6.12e-17,-0.983797952,-0.179280759,9/21/2025 6:00
2025262N23163,28.1,151.6,1315,9,4,-0.422618262,0.906307787,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.983797952,-0.179280759,9/21/2025 9:00
2025262N23163,28.5,151.4,1271,9,4,-0.422618262,0.906307787,-1.0,-1.84e-16,1.22e-16,-1.0,-0.983797952,-0.179280759,9/21/2025 12:00
2025262N23163,28.9,151.1,1219,9,4,-0.5,0.866025404,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.983797952,-0.179280759,9/21/2025 15:00
2025262N23163,29.3,150.9,1176,6,3,-0.342020143,0.939692621,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.983797952,-0.179280759,9/21/2025 18:00
2025262N23163,29.5,150.9,1161,4,3,0.173648178,0.984807753,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.983797952,-0.179280759,9/21/2025 21:00
2025262N23163,29.7,151.0,1155,6,3,0.707106781,0.707106781,-1.0,-1.84e-16,0.0,1.0,-0.986730579,-0.162366141,9/22/2025 0:00
2025262N23163,30.0,151.3,1158,9,3,0.819152044,0.573576436,-1.0,-1.84e-16,0.707106781,0.707106781,-0.986730579,-0.162366141,9/22/2025 3:00
2025262N23163,30.2,151.8,1184,8,3,0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.986730579,-0.162366141,9/22/2025 6:00
2025262N23163,30.3,152.2,1210,7,3,0.984807753,0.173648178,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.986730579,-0.162366141,9/22/2025 9:00
2025262N23163,30.3,152.6,1243,4,2,0.939692621,0.342020143,-1.0,-1.84e-16,1.22e-16,-1.0,-0.986730579,-0.162366141,9/22/2025 12:00
2025262N23163,30.4,152.7,1245,3,2,0.64278761,0.766044443,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.986730579,-0.162366141,9/22/2025 15:00
2025262N23163,30.5,152.8,1247,2,1,0.906307787,0.422618262,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.986730579,-0.162366141,9/22/2025 18:00
2025262N23163,30.5,153.0,1264,3,1,1.0,6.12e-17,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.986730579,-0.162366141,9/22/2025 21:00
2025262N23163,30.5,153.1,1272,3,2,0.906307787,0.422618262,-1.0,-1.84e-16,0.0,1.0,-0.989372413,-0.145403674,9/23/2025 0:00
2025262N23163,30.6,153.2,1275,3,1,0.64278761,0.766044443,-1.0,-1.84e-16,0.707106781,0.707106781,-0.989372413,-0.145403674,9/23/2025 3:00
2025262N23163,30.7,153.3,1278,1,1,0.573576436,0.819152044,-1.0,-1.84e-16,1.0,6.12e-17,-0.989372413,-0.145403674,9/23/2025 6:00
2025262N23163,30.7,153.3,1278,1,1,0.0,1.0,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.989372413,-0.145403674,9/23/2025 9:00
2025262N23163,30.6,153.3,1283,2,1,0.64278761,-0.766044443,-1.0,-1.84e-16,1.22e-16,-1.0,-0.989372413,-0.145403674,9/23/2025 12:00
2025262N23163,30.5,153.5,1305,4,1,0.866025404,-0.5,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.989372413,-0.145403674,9/23/2025 15:00
2025262N23163,30.4,153.7,1327,4,1,0.965925826,-0.258819045,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.989372413,-0.145403674,9/23/2025 18:00
2025262N23163,30.4,153.9,1344,5,0,1.0,6.12e-17,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.989372413,-0.145403674,9/23/2025 21:00
2025262N23163,30.4,154.3,1377,7,0,1.0,6.12e-17,-1.0,-1.84e-16,0.0,1.0,-0.991722674,-0.128398355,9/24/2025 0:00
2025262N23163,30.4,154.8,1419,10,0,0.996194698,0.087155743,-1.0,-1.84e-16,0.707106781,0.707106781,-0.991722674,-0.128398355,9/24/2025 3:00
2025262N23163,30.5,155.4,1465,12,0,0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.991722674,-0.128398355,9/24/2025 6:00
2025262N23163,30.8,156.1,1510,14,0,0.866025404,0.5,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.991722674,-0.128398355,9/24/2025 9:00
2025262N23163,31.2,156.8,1553,13,0,0.64278761,0.766044443,-1.0,-1.84e-16,1.22e-16,-1.0,-0.991722674,-0.128398355,9/24/2025 12:00
2025262N23163,31.8,157.2,1563,12,0,0.342020143,0.939692621,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.991722674,-0.128398355,9/24/2025 15:00
2025262N23163,32.3,157.3,1553,9,1,0.173648178,0.984807753,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.991722674,-0.128398355,9/24/2025 18:00
2025262N23163,32.6,157.4,1552,5,1,-0.173648178,0.984807753,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.991722674,-0.128398355,9/24/2025 21:00
2025262N23163,32.8,157.2,1527,6,1,-0.819152044,0.573576436,-1.0,-1.84e-16,0.0,1.0,-0.99378067,-0.111355197,9/25/2025 0:00
2025262N23163,33.0,156.7,1476,9,1,-0.984807753,0.173648178,-1.0,-1.84e-16,0.707106781,0.707106781,-0.99378067,-0.111355197,9/25/2025 3:00
2025262N23163,33.0,156.1,1423,11,1,-0.965925826,-0.258819045,-1.0,-1.84e-16,1.0,6.12e-17,-0.99378067,-0.111355197,9/25/2025 6:00
2025262N23163,32.7,155.5,1379,12,1,-0.866025404,-0.5,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.99378067,-0.111355197,9/25/2025 9:00
2025262N23163,32.4,154.9,1337,10,0,-0.819152044,-0.573576436,-1.0,-1.84e-16,1.22e-16,-1.0,-0.99378067,-0.111355197,9/25/2025 12:00
2025262N23163,32.2,154.5,1309,7,0,-0.906307787,-0.422618262,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.99378067,-0.111355197,9/25/2025 15:00
2025262N23163,32.1,154.2,1287,5,0,-0.939692621,-0.342020143,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.99378067,-0.111355197,9/25/2025 18:00
2025262N23163,32.0,153.9,1265,4,0,-0.965925826,-0.258819045,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.99378067,-0.111355197,9/25/2025 21:00
2025262N23163,32.0,153.7,1248,3,0,-0.984807753,0.173648178,-1.0,-1.84e-16,0.0,1.0,-0.995545794,-0.094279222,9/26/2025 0:00
2025262N23163,32.1,153.6,1235,1,0,-0.64278761,0.766044443,-1.0,-1.84e-16,0.707106781,0.707106781,-0.995545794,-0.094279222,9/26/2025 3:00
2025262N23163,32.1,153.6,1235,0,0,0.0,1.0,-1.0,-1.84e-16,1.0,6.12e-17,-0.995545794,-0.094279222,9/26/2025 6:00
2025262N23163,32.0,153.6,1239,2,0,0.422618262,-0.906307787,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.995545794,-0.094279222,9/26/2025 9:00
2025262N23163,31.9,153.7,1252,4,0,0.766044443,-0.64278761,-1.0,-1.84e-16,1.22e-16,-1.0,-0.995545794,-0.094279222,9/26/2025 12:00
2025262N23163,31.7,154.0,1287,7,0,0.906307787,-0.422618262,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.995545794,-0.094279222,9/26/2025 15:00
2025262N23163,31.6,154.4,1326,8,0,0.939692621,-0.342020143,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.995545794,-0.094279222,9/26/2025 18:00
2025262N23163,31.5,154.9,1374,9,0,0.996194698,-0.087155743,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.995545794,-0.094279222,9/26/2025 21:00
2025262N23163,31.5,155.5,1426,12,0,0.984807753,0.173648178,-1.0,-1.84e-16,0.0,1.0,-0.997017526,-0.077175462,9/27/2025 0:00
2025262N23163,31.7,156.3,1488,14,0,0.965925826,0.258819045,-1.0,-1.84e-16,0.707106781,0.707106781,-0.997017526,-0.077175462,9/27/2025 3:00
2025262N23163,31.9,157.1,1550,15,0,0.965925826,0.258819045,-1.0,-1.84e-16,1.0,6.12e-17,-0.997017526,-0.077175462,9/27/2025 6:00
2025262N23163,32.1,157.9,1614,15,0,0.965925826,0.258819045,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.997017526,-0.077175462,9/27/2025 9:00
2025262N23163,32.3,158.8,1673,16,1,0.906307787,0.422618262,-1.0,-1.84e-16,1.22e-16,-1.0,-0.997017526,-0.077175462,9/27/2025 12:00
2025262N23163,32.7,159.6,1666,17,1,0.866025404,0.5,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.997017526,-0.077175462,9/27/2025 15:00
2025262N23163,33.2,160.5,1658,18,1,0.819152044,0.573576436,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.997017526,-0.077175462,9/27/2025 18:00
2025262N23163,33.7,161.4,1655,19,2,0.819152044,0.573576436,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.997017526,-0.077175462,9/27/2025 21:00
2025262N23163,34.3,162.4,1652,22,2,0.819152044,0.573576436,-1.0,-1.84e-16,0.0,1.0,-0.998195433,-0.060048959,9/28/2025 0:00
2025267N10134,9.4,133.4,772,7,0,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.989372413,-0.145403674,9/23/2025 21:00
2025267N10134,9.5,133.0,732,10,0,-0.965925826,0.258819045,-1.0,-1.84e-16,0.0,1.0,-0.991722674,-0.128398355,9/24/2025 0:00
2025267N10134,9.7,132.4,676,13,0,-0.906307787,0.422618262,-1.0,-1.84e-16,0.707106781,0.707106781,-0.991722674,-0.128398355,9/24/2025 3:00
2025267N10134,10.0,131.8,618,11,0,-0.906307787,0.422618262,-1.0,-1.84e-16,1.0,6.12e-17,-0.991722674,-0.128398355,9/24/2025 6:00
2025267N10134,10.2,131.4,581,9,0,-0.906307787,0.422618262,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.991722674,-0.128398355,9/24/2025 9:00
2025267N10134,10.4,131.0,543,9,0,-0.939692621,0.342020143,-1.0,-1.84e-16,1.22e-16,-1.0,-0.991722674,-0.128398355,9/24/2025 12:00
2025267N10134,10.5,130.6,503,9,0,-0.939692621,0.342020143,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.991722674,-0.128398355,9/24/2025 15:00
2025267N10134,10.7,130.1,459,10,0,-0.906307787,0.422618262,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.991722674,-0.128398355,9/24/2025 18:00
2025267N10134,11.0,129.7,426,10,0,-0.866025404,0.5,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.991722674,-0.128398355,9/24/2025 21:00
2025267N10134,11.2,129.2,371,10,0,-0.965925826,0.258819045,-1.0,-1.84e-16,0.0,1.0,-0.99378067,-0.111355197,9/25/2025 0:00
2025267N10134,11.2,128.7,317,11,0,-0.996194698,0.087155743,-1.0,-1.84e-16,0.707106781,0.707106781,-0.99378067,-0.111355197,9/25/2025 3:00
2025267N10134,11.3,128.1,253,13,0,-0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.99378067,-0.111355197,9/25/2025 6:00
2025267N10134,11.6,127.5,197,15,0,-0.866025404,0.5,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.99378067,-0.111355197,9/25/2025 9:00
2025267N10134,12.0,126.8,143,13,0,-0.939692621,0.342020143,-1.0,-1.84e-16,1.22e-16,-1.0,-0.99378067,-0.111355197,9/25/2025 12:00
2025267N10134,12.1,126.2,76,13,0,-0.996194698,0.087155743,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.99378067,-0.111355197,9/25/2025 15:00
2025267N10134,12.1,125.5,10,17,0,-0.996194698,0.087155743,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.99378067,-0.111355197,9/25/2025 18:00
2025267N10134,12.2,124.5,0,22,0,-0.996194698,0.087155743,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.99378067,-0.111355197,9/25/2025 21:00
2025267N10134,12.3,123.3,0,26,0,-0.996194698,0.087155743,-1.0,-1.84e-16,0.0,1.0,-0.995545794,-0.094279222,9/26/2025 0:00
2025267N10134,12.5,121.9,34,27,0,-0.984807753,0.173648178,-1.0,-1.84e-16,0.707106781,0.707106781,-0.995545794,-0.094279222,9/26/2025 3:00
2025267N10134,12.7,120.6,21,20,0,-0.984807753,0.173648178,-1.0,-1.84e-16,1.0,6.12e-17,-0.995545794,-0.094279222,9/26/2025 6:00
2025267N10134,12.9,119.8,77,14,0,-0.965925826,0.258819045,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.995545794,-0.094279222,9/26/2025 9:00
2025267N10134,13.1,119.2,123,16,0,-0.939692621,0.342020143,-1.0,-1.84e-16,1.22e-16,-1.0,-0.995545794,-0.094279222,9/26/2025 12:00
2025267N10134,13.4,118.3,216,20,1,-0.939692621,0.342020143,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.995545794,-0.094279222,9/26/2025 15:00
2025267N10134,13.8,117.3,321,23,1,-0.906307787,0.422618262,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.995545794,-0.094279222,9/26/2025 18:00
2025267N10134,14.3,116.2,416,24,1,-0.906307787,0.422618262,-1.0,-1.84e-16,-0.707106781,0.707106781,-0.995545794,-0.094279222,9/26/2025 21:00
2025267N10134,14.8,115.1,511,18,1,-0.906307787,0.422618262,-1.0,-1.84e-16,0.0,1.0,-0.997017526,-0.077175462,9/27/2025 0:00
2025267N10134,15.0,114.4,563,13,1,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,0.707106781,-0.997017526,-0.077175462,9/27/2025 3:00
2025267N10134,15.2,113.8,505,15,1,-0.939692621,0.342020143,-1.0,-1.84e-16,1.0,6.12e-17,-0.997017526,-0.077175462,9/27/2025 6:00
2025267N10134,15.5,113.0,428,17,1,-0.939692621,0.342020143,-1.0,-1.84e-16,0.707106781,-0.707106781,-0.997017526,-0.077175462,9/27/2025 9:00
2025267N10134,15.8,112.1,344,16,1,-0.984807753,0.173648178,-1.0,-1.84e-16,1.22e-16,-1.0,-0.997017526,-0.077175462,9/27/2025 12:00
2025267N10134,15.8,111.3,265,14,1,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.707106781,-0.707106781,-0.997017526,-0.077175462,9/27/2025 15:00
2025267N10134,15.8,110.6,194,13,1,-0.984807753,0.173648178,-1.0,-1.84e-16,-1.0,-1.84e-16,-0.997017526,-0.077175462,9/27/2025 18:00
